state	age	cause	sex	perc
DELHI	70+	External Causes	T	1.7
DELHI	1-4	Unknown diseases	M	32.6
DELHI	1-4	Unknown diseases	F	34.1
DELHI	1-4	Unknown diseases	T	33.3
DELHI	5-14	Unknown diseases	M	29.9
DELHI	5-14	Unknown diseases	F	30.7
DELHI	5-14	Unknown diseases	T	30.2
DELHI	15-24	Unknown diseases	M	30.9
DELHI	15-24	Unknown diseases	F	25.4
DELHI	15-24	Unknown diseases	T	28.4
DELHI	25-34	Unknown diseases	M	33.4
DELHI	25-34	Unknown diseases	F	24.6
DELHI	25-34	Unknown diseases	T	30.1
DELHI	35-44	Unknown diseases	M	32
DELHI	35-44	Unknown diseases	F	22.6
DELHI	35-44	Unknown diseases	T	29
DELHI	45-54	Unknown diseases	M	30.4
DELHI	45-54	Unknown diseases	F	23.8
DELHI	45-54	Unknown diseases	T	28.2
DELHI	55-64	Unknown diseases	M	27.9
DELHI	55-64	Unknown diseases	F	26.4
DELHI	55-64	Unknown diseases	T	27.3
DELHI	65-69	Unknown diseases	M	28.1
DELHI	65-69	Unknown diseases	F	27.8
DELHI	65-69	Unknown diseases	T	28
DELHI	70+	Unknown diseases	M	29.4
DELHI	70+	Unknown diseases	F	30
DELHI	70+	Unknown diseases	T	29.6
DELHI	1-4	Respiratory	M	8.3
DELHI	1-4	Respiratory	F	9.6
DELHI	1-4	Respiratory	T	8.9
DELHI	5-14	Respiratory	M	6.2
DELHI	5-14	Respiratory	F	7.7
DELHI	5-14	Respiratory	T	6.8
DELHI	15-24	Respiratory	M	5.2
DELHI	15-24	Respiratory	F	5
DELHI	15-24	Respiratory	T	5.1
DELHI	25-34	Respiratory	M	4.8
DELHI	25-34	Respiratory	F	6.1
DELHI	25-34	Respiratory	T	5.3
DELHI	35-44	Respiratory	M	5.1
DELHI	35-44	Respiratory	F	6.7
DELHI	35-44	Respiratory	T	5.6
DELHI	45-54	Respiratory	M	6.3
DELHI	45-54	Respiratory	F	8.2
DELHI	45-54	Respiratory	T	6.9
DELHI	55-64	Respiratory	M	9.1
DELHI	55-64	Respiratory	F	7.4
DELHI	55-64	Respiratory	T	8.5
DELHI	65-69	Respiratory	M	9
DELHI	65-69	Respiratory	F	9.1
DELHI	65-69	Respiratory	T	9
DELHI	70+	Respiratory	M	10.9
DELHI	70+	Respiratory	F	9.7
DELHI	70+	Respiratory	T	10.4
DELHI	1-4	Cancer	M	6.2
DELHI	1-4	Cancer	F	4.5
DELHI	1-4	Cancer	T	5.5
DELHI	5-14	Cancer	M	9.6
DELHI	5-14	Cancer	F	6.7
DELHI	5-14	Cancer	T	8.4
DELHI	15-24	Cancer	M	6.6
DELHI	15-24	Cancer	F	5
DELHI	15-24	Cancer	T	5.9
DELHI	25-34	Cancer	M	4.8
DELHI	25-34	Cancer	F	6.1
DELHI	25-34	Cancer	T	5.3
DELHI	35-44	Cancer	M	5.8
DELHI	35-44	Cancer	F	12.1
DELHI	35-44	Cancer	T	7.8
DELHI	45-54	Cancer	M	7.5
DELHI	45-54	Cancer	F	12.5
DELHI	45-54	Cancer	T	9.1
DELHI	55-64	Cancer	M	7.8
DELHI	55-64	Cancer	F	10.5
DELHI	55-64	Cancer	T	8.8
DELHI	65-69	Cancer	M	7.7
DELHI	65-69	Cancer	F	7.5
DELHI	65-69	Cancer	T	7.6
DELHI	70+	Cancer	M	5.9
DELHI	70+	Cancer	F	4.3
DELHI	70+	Cancer	T	5.2
DELHI	1-4	Digestive	M	2.2
DELHI	1-4	Digestive	F	1.8
DELHI	1-4	Digestive	T	2
DELHI	5-14	Digestive	M	2.8
DELHI	5-14	Digestive	F	4.1
DELHI	5-14	Digestive	T	3.3
DELHI	15-24	Digestive	M	4.4
DELHI	15-24	Digestive	F	3.8
DELHI	15-24	Digestive	T	4.1
DELHI	25-34	Digestive	M	7.3
DELHI	25-34	Digestive	F	4.7
DELHI	25-34	Digestive	T	6.3
DELHI	35-44	Digestive	M	9.4
DELHI	35-44	Digestive	F	5.5
DELHI	35-44	Digestive	T	8.1
DELHI	45-54	Digestive	M	7.6
DELHI	45-54	Digestive	F	4
DELHI	45-54	Digestive	T	6.4
DELHI	55-64	Digestive	M	5.3
DELHI	55-64	Digestive	F	3.2
DELHI	55-64	Digestive	T	4.5
DELHI	65-69	Digestive	M	4.1
DELHI	65-69	Digestive	F	2.9
DELHI	65-69	Digestive	T	3.7
DELHI	70+	Digestive	M	2.5
DELHI	70+	Digestive	F	2.7
DELHI	70+	Digestive	T	2.5
DELHI	1-4	Blood diseases	M	1.3
DELHI	1-4	Blood diseases	F	1.7
DELHI	1-4	Blood diseases	T	1.4
DELHI	5-14	Blood diseases	M	3.4
DELHI	5-14	Blood diseases	F	2.7
DELHI	5-14	Blood diseases	T	3.1
DELHI	15-24	Blood diseases	M	2.4
DELHI	15-24	Blood diseases	F	1.9
DELHI	15-24	Blood diseases	T	2.2
DELHI	25-34	Blood diseases	M	0.9
DELHI	25-34	Blood diseases	F	1.5
DELHI	25-34	Blood diseases	T	1.1
DELHI	35-44	Blood diseases	M	0.7
DELHI	35-44	Blood diseases	F	1.2
DELHI	35-44	Blood diseases	T	0.9
DELHI	45-54	Blood diseases	M	0.9
DELHI	45-54	Blood diseases	F	0.7
DELHI	45-54	Blood diseases	T	0.8
DELHI	55-64	Blood diseases	M	0.8
DELHI	55-64	Blood diseases	F	0.7
DELHI	55-64	Blood diseases	T	0.7
DELHI	65-69	Blood diseases	M	0.5
DELHI	65-69	Blood diseases	F	0.6
DELHI	65-69	Blood diseases	T	0.6
DELHI	70+	Blood diseases	M	0.6
DELHI	70+	Blood diseases	F	0.6
DELHI	70+	Blood diseases	T	0.6
DELHI	1-4	Endocrine	M	1.4
DELHI	1-4	Endocrine	F	1.2
DELHI	1-4	Endocrine	T	1.3
DELHI	5-14	Endocrine	M	0.9
DELHI	5-14	Endocrine	F	1
DELHI	5-14	Endocrine	T	0.9
DELHI	15-24	Endocrine	M	0.8
DELHI	15-24	Endocrine	F	0.8
DELHI	15-24	Endocrine	T	0.8
DELHI	25-34	Endocrine	M	0.8
DELHI	25-34	Endocrine	F	1.2
DELHI	25-34	Endocrine	T	1
DELHI	35-44	Endocrine	M	2.1
DELHI	35-44	Endocrine	F	3.9
DELHI	35-44	Endocrine	T	2.7
DELHI	45-54	Endocrine	M	3.5
DELHI	45-54	Endocrine	F	5.2
DELHI	45-54	Endocrine	T	4
DELHI	55-64	Endocrine	M	4.9
DELHI	55-64	Endocrine	F	7.6
DELHI	55-64	Endocrine	T	5.9
DELHI	65-69	Endocrine	M	5.6
DELHI	65-69	Endocrine	F	6.8
DELHI	65-69	Endocrine	T	6.1
DELHI	70+	Endocrine	M	5.1
DELHI	70+	Endocrine	F	6
DELHI	70+	Endocrine	T	5.5
DELHI	1-4	Nervous	M	7.8
DELHI	1-4	Nervous	F	5.9
DELHI	1-4	Nervous	T	7
DELHI	5-14	Nervous	M	7.6
DELHI	5-14	Nervous	F	6.3
DELHI	5-14	Nervous	T	7
DELHI	15-24	Nervous	M	3.5
DELHI	15-24	Nervous	F	2.1
DELHI	15-24	Nervous	T	2.9
DELHI	25-34	Nervous	M	2.1
DELHI	25-34	Nervous	F	1.8
DELHI	25-34	Nervous	T	2
DELHI	35-44	Nervous	M	1.9
DELHI	35-44	Nervous	F	2.2
DELHI	35-44	Nervous	T	2
DELHI	45-54	Nervous	M	1.5
DELHI	45-54	Nervous	F	2.5
DELHI	45-54	Nervous	T	1.9
DELHI	55-64	Nervous	M	1.5
DELHI	55-64	Nervous	F	1.4
DELHI	55-64	Nervous	T	1.5
DELHI	65-69	Nervous	M	1.9
DELHI	65-69	Nervous	F	1.2
DELHI	65-69	Nervous	T	1.7
DELHI	70+	Nervous	M	1.3
DELHI	70+	Nervous	F	1.3
DELHI	70+	Nervous	T	1.3
DELHI	1-4	Others	F	5.5
DELHI	5-14	Others	F	3.2
DELHI	15-24	Others	F	6
DELHI	25-34	Others	F	7.8
DELHI	35-44	Others	F	6
DELHI	45-54	Others	F	5.8
DELHI	55-64	Others	F	4.7
DELHI	65-69	Others	F	4.6
DELHI	70+	Others	F	3.7
DELHI	1-4	Others	M	6.3
DELHI	5-14	Others	M	4.1
DELHI	15-24	Others	M	3.2
DELHI	25-34	Others	M	3.3
DELHI	35-44	Others	M	3.2
DELHI	45-54	Others	M	3.3
DELHI	55-64	Others	M	3.8
DELHI	65-69	Others	M	3.7
DELHI	70+	Others	M	3.4
DELHI	1-4	Others	T	6
DELHI	5-14	Others	T	3.5
DELHI	15-24	Others	T	4.5
DELHI	25-34	Others	T	5.1
DELHI	35-44	Others	T	4.3
DELHI	45-54	Others	T	4
DELHI	55-64	Others	T	4.1
DELHI	65-69	Others	T	4
DELHI	70+	Others	T	3.6
GOA	1-4	Circulatory	M	4.3
GOA	1-4	Circulatory	F	7.7
GOA	1-4	Circulatory	T	5.6
GOA	5-14	Circulatory	M	8.6
GOA	5-14	Circulatory	F	0
GOA	5-14	Circulatory	T	5.5
GOA	15-24	Circulatory	M	4.4
GOA	15-24	Circulatory	F	2.8
GOA	15-24	Circulatory	T	4
GOA	25-34	Circulatory	M	6.7
GOA	25-34	Circulatory	F	12.5
GOA	25-34	Circulatory	T	8
GOA	35-44	Circulatory	M	17.8
GOA	35-44	Circulatory	F	21.6
GOA	35-44	Circulatory	T	18.5
GOA	45-54	Circulatory	M	24
GOA	45-54	Circulatory	F	24
GOA	45-54	Circulatory	T	24
GOA	55-64	Circulatory	M	33.6
GOA	55-64	Circulatory	F	39.1
GOA	55-64	Circulatory	T	35.2
GOA	65-69	Circulatory	M	40.9
GOA	65-69	Circulatory	F	40.8
GOA	65-69	Circulatory	T	40.8
GOA	70+	Circulatory	M	43.9
GOA	70+	Circulatory	F	48.3
GOA	70+	Circulatory	T	46.2
GOA	1-4	Infections	M	0
GOA	1-4	Infections	F	23.1
GOA	1-4	Infections	T	8.3
GOA	5-14	Infections	M	5.7
GOA	5-14	Infections	F	30
GOA	5-14	Infections	T	14.5
GOA	15-24	Infections	M	4.9
GOA	15-24	Infections	F	5.6
GOA	15-24	Infections	T	5.1
GOA	25-34	Infections	M	9.3
GOA	25-34	Infections	F	11.7
GOA	25-34	Infections	T	9.9
GOA	35-44	Infections	M	8.7
GOA	35-44	Infections	F	12.4
GOA	35-44	Infections	T	9.4
GOA	45-54	Infections	M	6.4
GOA	45-54	Infections	F	8.9
GOA	45-54	Infections	T	6.9
GOA	55-64	Infections	M	5.8
GOA	55-64	Infections	F	6.1
GOA	55-64	Infections	T	5.9
GOA	65-69	Infections	M	4.1
GOA	65-69	Infections	F	3.9
GOA	65-69	Infections	T	4
GOA	70+	Infections	M	3.5
GOA	70+	Infections	F	3.4
GOA	70+	Infections	T	3.4
GOA	1-4	External Causes	M	8.7
GOA	1-4	External Causes	F	7.7
GOA	1-4	External Causes	T	8.3
GOA	5-14	External Causes	M	17.1
GOA	5-14	External Causes	F	5
GOA	5-14	External Causes	T	12.7
GOA	15-24	External Causes	M	48.3
GOA	15-24	External Causes	F	45.1
GOA	15-24	External Causes	T	47.5
GOA	25-34	External Causes	M	29.9
GOA	25-34	External Causes	F	27.5
GOA	25-34	External Causes	T	29.4
GOA	35-44	External Causes	M	13.8
GOA	35-44	External Causes	F	8.1
GOA	35-44	External Causes	T	12.7
GOA	45-54	External Causes	M	9.3
GOA	45-54	External Causes	F	5.5
GOA	45-54	External Causes	T	8.5
GOA	55-64	External Causes	M	4.1
GOA	55-64	External Causes	F	2.6
GOA	55-64	External Causes	T	3.7
GOA	65-69	External Causes	M	2.8
GOA	65-69	External Causes	F	0.7
GOA	65-69	External Causes	T	1.9
GOA	70+	External Causes	M	1.2
GOA	70+	External Causes	F	0.5
GOA	70+	External Causes	T	0.8
GOA	1-4	Unknown diseases	M	34.8
GOA	1-4	Unknown diseases	F	15.4
GOA	1-4	Unknown diseases	T	27.8
GOA	5-14	Unknown diseases	M	22.9
GOA	5-14	Unknown diseases	F	0
GOA	5-14	Unknown diseases	T	14.5
GOA	15-24	Unknown diseases	M	25.9
GOA	15-24	Unknown diseases	F	26.8
GOA	15-24	Unknown diseases	T	26.1
GOA	25-34	Unknown diseases	M	22.2
GOA	25-34	Unknown diseases	F	18.3
GOA	25-34	Unknown diseases	T	21.4
GOA	35-44	Unknown diseases	M	15.5
GOA	35-44	Unknown diseases	F	12.4
GOA	35-44	Unknown diseases	T	14.9
GOA	45-54	Unknown diseases	M	12.9
GOA	45-54	Unknown diseases	F	7.7
GOA	45-54	Unknown diseases	T	11.8
GOA	55-64	Unknown diseases	M	11.2
GOA	55-64	Unknown diseases	F	8.5
GOA	55-64	Unknown diseases	T	10.4
GOA	65-69	Unknown diseases	M	9.3
GOA	65-69	Unknown diseases	F	9.1
GOA	65-69	Unknown diseases	T	9.2
GOA	70+	Unknown diseases	M	13.6
GOA	70+	Unknown diseases	F	14.6
GOA	70+	Unknown diseases	T	14.1
GOA	1-4	Respiratory	M	0
GOA	1-4	Respiratory	F	23.1
GOA	1-4	Respiratory	T	8.3
GOA	5-14	Respiratory	M	14.3
GOA	5-14	Respiratory	F	10
GOA	5-14	Respiratory	T	12.7
GOA	15-24	Respiratory	M	4.9
GOA	15-24	Respiratory	F	2.8
GOA	15-24	Respiratory	T	4.3
GOA	25-34	Respiratory	M	6
GOA	25-34	Respiratory	F	7.5
GOA	25-34	Respiratory	T	6.3
GOA	35-44	Respiratory	M	5.1
GOA	35-44	Respiratory	F	5.9
GOA	35-44	Respiratory	T	5.3
GOA	45-54	Respiratory	M	7.7
GOA	45-54	Respiratory	F	8.5
GOA	45-54	Respiratory	T	7.8
GOA	55-64	Respiratory	M	7.5
GOA	55-64	Respiratory	F	5.9
GOA	55-64	Respiratory	T	7
GOA	65-69	Respiratory	M	8.3
GOA	65-69	Respiratory	F	13.2
GOA	65-69	Respiratory	T	10.2
GOA	70+	Respiratory	M	14.6
GOA	70+	Respiratory	F	13.8
GOA	70+	Respiratory	T	14.2
GOA	1-4	Cancer	M	17.4
GOA	1-4	Cancer	F	7.7
GOA	1-4	Cancer	T	13.9
GOA	5-14	Cancer	M	8.6
GOA	5-14	Cancer	F	5
GOA	5-14	Cancer	T	7.3
GOA	15-24	Cancer	M	1.5
GOA	15-24	Cancer	F	1.4
GOA	15-24	Cancer	T	1.4
GOA	25-34	Cancer	M	1.9
GOA	25-34	Cancer	F	1.7
GOA	25-34	Cancer	T	1.9
GOA	35-44	Cancer	M	2.3
GOA	35-44	Cancer	F	19.5
GOA	35-44	Cancer	T	5.6
GOA	45-54	Cancer	M	6.5
GOA	45-54	Cancer	F	26.9
GOA	45-54	Cancer	T	10.7
GOA	55-64	Cancer	M	9.1
GOA	55-64	Cancer	F	18.6
GOA	55-64	Cancer	T	12
GOA	65-69	Cancer	M	11.2
GOA	65-69	Cancer	F	10.3
GOA	65-69	Cancer	T	10.8
GOA	70+	Cancer	M	7.3
GOA	70+	Cancer	F	5
GOA	70+	Cancer	T	6.1
GOA	1-4	Digestive	M	8.7
GOA	1-4	Digestive	F	0
GOA	1-4	Digestive	T	5.6
GOA	5-14	Digestive	M	2.9
GOA	5-14	Digestive	F	0
GOA	5-14	Digestive	T	1.8
GOA	15-24	Digestive	M	2.4
GOA	15-24	Digestive	F	1.4
GOA	15-24	Digestive	T	2.2
GOA	25-34	Digestive	M	17.5
GOA	25-34	Digestive	F	5.8
GOA	25-34	Digestive	T	14.9
GOA	35-44	Digestive	M	28.8
GOA	35-44	Digestive	F	5.9
GOA	35-44	Digestive	T	24.5
GOA	45-54	Digestive	M	22
GOA	45-54	Digestive	F	5.9
GOA	45-54	Digestive	T	18.7
GOA	55-64	Digestive	M	15.1
GOA	55-64	Digestive	F	2.6
GOA	55-64	Digestive	T	11.4
GOA	65-69	Digestive	M	8.8
GOA	65-69	Digestive	F	1.8
GOA	65-69	Digestive	T	6.1
GOA	70+	Digestive	M	2.9
GOA	70+	Digestive	F	1.1
GOA	70+	Digestive	T	2
GOA	1-4	Blood diseases	M	4.3
GOA	1-4	Blood diseases	F	15.4
GOA	1-4	Blood diseases	T	8.3
GOA	5-14	Blood diseases	M	0
GOA	5-14	Blood diseases	F	10
GOA	5-14	Blood diseases	T	3.6
GOA	15-24	Blood diseases	M	1
GOA	15-24	Blood diseases	F	1.4
GOA	15-24	Blood diseases	T	1.1
GOA	25-34	Blood diseases	M	0.5
GOA	25-34	Blood diseases	F	1.7
GOA	25-34	Blood diseases	T	0.7
GOA	35-44	Blood diseases	M	0.9
GOA	35-44	Blood diseases	F	1.1
GOA	35-44	Blood diseases	T	0.9
GOA	45-54	Blood diseases	M	0.6
GOA	45-54	Blood diseases	F	0.4
GOA	45-54	Blood diseases	T	0.5
GOA	55-64	Blood diseases	M	0.7
GOA	55-64	Blood diseases	F	1.6
GOA	55-64	Blood diseases	T	1
GOA	65-69	Blood diseases	M	0.6
GOA	65-69	Blood diseases	F	0.2
GOA	65-69	Blood diseases	T	0.4
GOA	70+	Blood diseases	M	0.6
GOA	70+	Blood diseases	F	0.8
GOA	70+	Blood diseases	T	0.7
GOA	1-4	Endocrine	M	0
GOA	1-4	Endocrine	F	0
GOA	1-4	Endocrine	T	0
GOA	5-14	Endocrine	M	5.7
GOA	5-14	Endocrine	F	5
GOA	5-14	Endocrine	T	5.5
GOA	15-24	Endocrine	M	0
GOA	15-24	Endocrine	F	7
GOA	15-24	Endocrine	T	1.8
GOA	25-34	Endocrine	M	2.2
GOA	25-34	Endocrine	F	1.7
GOA	25-34	Endocrine	T	2
GOA	35-44	Endocrine	M	3.6
GOA	35-44	Endocrine	F	1.1
GOA	35-44	Endocrine	T	3.1
GOA	45-54	Endocrine	M	5.7
GOA	45-54	Endocrine	F	7.4
GOA	45-54	Endocrine	T	6
GOA	55-64	Endocrine	M	7.5
GOA	55-64	Endocrine	F	7.7
GOA	55-64	Endocrine	T	7.5
GOA	65-69	Endocrine	M	8.4
GOA	65-69	Endocrine	F	13.9
GOA	65-69	Endocrine	T	10.5
GOA	70+	Endocrine	M	6.7
GOA	70+	Endocrine	F	6.9
GOA	70+	Endocrine	T	6.8
GOA	1-4	Nervous	M	21.7
GOA	1-4	Nervous	F	0
GOA	1-4	Nervous	T	13.9
GOA	5-14	Nervous	M	8.6
GOA	5-14	Nervous	F	30
GOA	5-14	Nervous	T	16.4
GOA	15-24	Nervous	M	2.9
GOA	15-24	Nervous	F	2.8
GOA	15-24	Nervous	T	2.9
GOA	25-34	Nervous	M	2.2
GOA	25-34	Nervous	F	4.2
GOA	25-34	Nervous	T	2.6
GOA	35-44	Nervous	M	1.4
GOA	35-44	Nervous	F	1.1
GOA	35-44	Nervous	T	1.3
GOA	45-54	Nervous	M	1.8
GOA	45-54	Nervous	F	1.5
GOA	45-54	Nervous	T	1.7
GOA	55-64	Nervous	M	1.6
GOA	55-64	Nervous	F	2
GOA	55-64	Nervous	T	1.8
GOA	65-69	Nervous	M	1.6
GOA	65-69	Nervous	F	1.6
GOA	65-69	Nervous	T	1.6
GOA	70+	Nervous	M	1.8
GOA	70+	Nervous	F	1.8
GOA	70+	Nervous	T	1.8
GOA	1-4	Others	F	0
GOA	5-14	Others	F	5
GOA	15-24	Others	F	2.8
GOA	25-34	Others	F	7.5
GOA	35-44	Others	F	10.7
GOA	45-54	Others	F	3.4
GOA	55-64	Others	F	5.2
GOA	65-69	Others	F	4.5
GOA	70+	Others	F	3.9
GOA	1-4	Others	M	0
GOA	5-14	Others	M	5.8
GOA	15-24	Others	M	3.9
GOA	25-34	Others	M	1.7
GOA	35-44	Others	M	1.9
GOA	45-54	Others	M	3.3
GOA	55-64	Others	M	3.8
GOA	65-69	Others	M	4.2
GOA	70+	Others	M	4.2
GOA	1-4	Others	T	0
GOA	5-14	Others	T	5.4
GOA	15-24	Others	T	3.7
GOA	25-34	Others	T	3
GOA	35-44	Others	T	3.6
GOA	45-54	Others	T	3.2
GOA	55-64	Others	T	4.3
GOA	65-69	Others	T	4.4
GOA	70+	Others	T	4
HIMACHAL PRADESH	1-4	Circulatory	M	5.9
HIMACHAL PRADESH	1-4	Circulatory	F	7.1
HIMACHAL PRADESH	1-4	Circulatory	T	6.5
HIMACHAL PRADESH	5-14	Circulatory	M	7.1
HIMACHAL PRADESH	5-14	Circulatory	F	0
HIMACHAL PRADESH	5-14	Circulatory	T	4.2
HIMACHAL PRADESH	15-24	Circulatory	M	7
HIMACHAL PRADESH	15-24	Circulatory	F	9.8
HIMACHAL PRADESH	15-24	Circulatory	T	8.6
HIMACHAL PRADESH	25-34	Circulatory	M	12.3
HIMACHAL PRADESH	25-34	Circulatory	F	14.5
HIMACHAL PRADESH	25-34	Circulatory	T	13.3
HIMACHAL PRADESH	35-44	Circulatory	M	13.2
HIMACHAL PRADESH	35-44	Circulatory	F	15.6
HIMACHAL PRADESH	35-44	Circulatory	T	14.1
HIMACHAL PRADESH	45-54	Circulatory	M	21.9
HIMACHAL PRADESH	45-54	Circulatory	F	22.4
HIMACHAL PRADESH	45-54	Circulatory	T	22.1
HIMACHAL PRADESH	55-64	Circulatory	M	26.6
HIMACHAL PRADESH	55-64	Circulatory	F	23.5
HIMACHAL PRADESH	55-64	Circulatory	T	25.4
HIMACHAL PRADESH	65-69	Circulatory	M	27
HIMACHAL PRADESH	65-69	Circulatory	F	30.6
HIMACHAL PRADESH	65-69	Circulatory	T	28.3
HIMACHAL PRADESH	70+	Circulatory	M	29.2
HIMACHAL PRADESH	70+	Circulatory	F	34.5
HIMACHAL PRADESH	70+	Circulatory	T	31.2
HIMACHAL PRADESH	1-4	Infections	M	29.4
HIMACHAL PRADESH	1-4	Infections	F	7.1
HIMACHAL PRADESH	1-4	Infections	T	19.4
HIMACHAL PRADESH	5-14	Infections	M	31
HIMACHAL PRADESH	5-14	Infections	F	24.1
HIMACHAL PRADESH	5-14	Infections	T	28.2
HIMACHAL PRADESH	15-24	Infections	M	20
HIMACHAL PRADESH	15-24	Infections	F	17.2
HIMACHAL PRADESH	15-24	Infections	T	18.5
HIMACHAL PRADESH	25-34	Infections	M	18.5
HIMACHAL PRADESH	25-34	Infections	F	14.5
HIMACHAL PRADESH	25-34	Infections	T	16.7
HIMACHAL PRADESH	35-44	Infections	M	17.8
HIMACHAL PRADESH	35-44	Infections	F	14.3
HIMACHAL PRADESH	35-44	Infections	T	16.5
HIMACHAL PRADESH	45-54	Infections	M	12.5
HIMACHAL PRADESH	45-54	Infections	F	8.9
HIMACHAL PRADESH	45-54	Infections	T	11.1
HIMACHAL PRADESH	55-64	Infections	M	8.2
HIMACHAL PRADESH	55-64	Infections	F	12.7
HIMACHAL PRADESH	55-64	Infections	T	9.9
HIMACHAL PRADESH	65-69	Infections	M	12.1
HIMACHAL PRADESH	65-69	Infections	F	8.8
HIMACHAL PRADESH	65-69	Infections	T	10.9
HIMACHAL PRADESH	70+	Infections	M	7.5
HIMACHAL PRADESH	70+	Infections	F	9.1
HIMACHAL PRADESH	70+	Infections	T	8.1
HIMACHAL PRADESH	1-4	External Causes	M	5.9
HIMACHAL PRADESH	1-4	External Causes	F	0
HIMACHAL PRADESH	1-4	External Causes	T	3.2
HIMACHAL PRADESH	5-14	External Causes	M	9.5
HIMACHAL PRADESH	5-14	External Causes	F	6.9
HIMACHAL PRADESH	5-14	External Causes	T	8.5
HIMACHAL PRADESH	15-24	External Causes	M	47
HIMACHAL PRADESH	15-24	External Causes	F	31.1
HIMACHAL PRADESH	15-24	External Causes	T	38.3
HIMACHAL PRADESH	25-34	External Causes	M	30.8
HIMACHAL PRADESH	25-34	External Causes	F	29.1
HIMACHAL PRADESH	25-34	External Causes	T	30
HIMACHAL PRADESH	35-44	External Causes	M	14
HIMACHAL PRADESH	35-44	External Causes	F	14.3
HIMACHAL PRADESH	35-44	External Causes	T	14.1
HIMACHAL PRADESH	45-54	External Causes	M	9
HIMACHAL PRADESH	45-54	External Causes	F	8.3
HIMACHAL PRADESH	45-54	External Causes	T	8.7
HIMACHAL PRADESH	55-64	External Causes	M	2
HIMACHAL PRADESH	55-64	External Causes	F	3.2
HIMACHAL PRADESH	55-64	External Causes	T	2.5
HIMACHAL PRADESH	65-69	External Causes	M	1.1
HIMACHAL PRADESH	65-69	External Causes	F	0.6
HIMACHAL PRADESH	65-69	External Causes	T	0.9
HIMACHAL PRADESH	70+	External Causes	M	2.5
HIMACHAL PRADESH	70+	External Causes	F	1.6
HIMACHAL PRADESH	70+	External Causes	T	2.2
HIMACHAL PRADESH	1-4	Unknown diseases	M	17.6
HIMACHAL PRADESH	1-4	Unknown diseases	F	7.1
HIMACHAL PRADESH	1-4	Unknown diseases	T	12.9
HIMACHAL PRADESH	5-14	Unknown diseases	M	2.4
HIMACHAL PRADESH	5-14	Unknown diseases	F	20.7
HIMACHAL PRADESH	5-14	Unknown diseases	T	9.9
HIMACHAL PRADESH	15-24	Unknown diseases	M	7
HIMACHAL PRADESH	15-24	Unknown diseases	F	6.6
HIMACHAL PRADESH	15-24	Unknown diseases	T	6.8
HIMACHAL PRADESH	25-34	Unknown diseases	M	3.8
HIMACHAL PRADESH	25-34	Unknown diseases	F	2.7
HIMACHAL PRADESH	25-34	Unknown diseases	T	3.3
HIMACHAL PRADESH	35-44	Unknown diseases	M	4.7
HIMACHAL PRADESH	35-44	Unknown diseases	F	4.1
HIMACHAL PRADESH	35-44	Unknown diseases	T	4.4
HIMACHAL PRADESH	45-54	Unknown diseases	M	4.8
HIMACHAL PRADESH	45-54	Unknown diseases	F	3.6
HIMACHAL PRADESH	45-54	Unknown diseases	T	4.3
HIMACHAL PRADESH	55-64	Unknown diseases	M	4.7
HIMACHAL PRADESH	55-64	Unknown diseases	F	4.5
HIMACHAL PRADESH	55-64	Unknown diseases	T	4.6
HIMACHAL PRADESH	65-69	Unknown diseases	M	4.7
HIMACHAL PRADESH	65-69	Unknown diseases	F	2.4
HIMACHAL PRADESH	65-69	Unknown diseases	T	3.8
HIMACHAL PRADESH	70+	Unknown diseases	M	5.3
HIMACHAL PRADESH	70+	Unknown diseases	F	6.2
HIMACHAL PRADESH	70+	Unknown diseases	T	5.6
HIMACHAL PRADESH	1-4	Respiratory	M	23.5
HIMACHAL PRADESH	1-4	Respiratory	F	50
HIMACHAL PRADESH	1-4	Respiratory	T	35.5
HIMACHAL PRADESH	5-14	Respiratory	M	16.7
HIMACHAL PRADESH	5-14	Respiratory	F	17.2
HIMACHAL PRADESH	5-14	Respiratory	T	16.9
HIMACHAL PRADESH	15-24	Respiratory	M	6
HIMACHAL PRADESH	15-24	Respiratory	F	7.4
HIMACHAL PRADESH	15-24	Respiratory	T	6.8
HIMACHAL PRADESH	25-34	Respiratory	M	6.9
HIMACHAL PRADESH	25-34	Respiratory	F	7.3
HIMACHAL PRADESH	25-34	Respiratory	T	7.1
HIMACHAL PRADESH	35-44	Respiratory	M	20.5
HIMACHAL PRADESH	35-44	Respiratory	F	17.7
HIMACHAL PRADESH	35-44	Respiratory	T	19.5
HIMACHAL PRADESH	45-54	Respiratory	M	19.8
HIMACHAL PRADESH	45-54	Respiratory	F	25.1
HIMACHAL PRADESH	45-54	Respiratory	T	21.9
HIMACHAL PRADESH	55-64	Respiratory	M	23.2
HIMACHAL PRADESH	55-64	Respiratory	F	23.7
HIMACHAL PRADESH	55-64	Respiratory	T	23.4
HIMACHAL PRADESH	65-69	Respiratory	M	25.9
HIMACHAL PRADESH	65-69	Respiratory	F	27.4
HIMACHAL PRADESH	65-69	Respiratory	T	26.4
HIMACHAL PRADESH	70+	Respiratory	M	27.4
HIMACHAL PRADESH	70+	Respiratory	F	20.3
HIMACHAL PRADESH	70+	Respiratory	T	24.7
HIMACHAL PRADESH	1-4	Cancer	M	0
HIMACHAL PRADESH	1-4	Cancer	F	0
HIMACHAL PRADESH	1-4	Cancer	T	0
